 V0_LATITUDE,V0_LONGITUDE, V1_LATITUDE,V1_LONGITUDE, V2_LATITUDE,V2_LONGITUDE, V3_LATITUDE,V3_LONGITUDE,FE_WT,TI_WT,CA_WT,SI_WT,AL_WT,MG_WT,NA_WT,O_WT,chi2
21.7531,-66.9604,15.9963,-67.0781,15.9073,-66.1495,21.6321,-66.0024,3.593036036,3.670634316,19.99987921,14.34734266,5.991166293,4.40062011,2.997321375,45,2.942569
21.348,-66.9628,15.5907,-67.0776,15.5045,-66.1506,21.2296,-66.007,2.614757927,1.764606957,19.99999979,15.26593913,6.679739322,4.833662076,3.841294802,45,3.137285
20.9428,-66.9647,15.1852,-67.0771,15.1016,-66.1517,20.8269,-66.0112,1.402577645,0.531157311,19.99999472,16.75494021,6.977806054,5.125067589,4.208456469,45,3.402469
20.5375,-66.9671,14.7797,-67.0766,14.6987,-66.1527,20.4242,-66.0158,4.523092612,3.134344807,19.9999958,13.09198935,5.700161066,4.658712734,3.891703629,45,3.438077
20.1323,-66.9693,14.374,-67.0761,14.2957,-66.1536,20.0217,-66.0202,1.678243286,0.875881485,19.99999992,16.05935756,6.923988177,5.586980841,3.875548731,45,3.028042
19.7271,-66.9718,13.9684,-67.0754,13.8926,-66.1544,19.6191,-66.0247,1.691954796,0.949244411,19.99996654,15.73969003,6.632219202,5.863712385,4.123212631,45,3.010789
19.3217,-66.9739,13.563,-67.0755,13.4901,-66.1558,19.2163,-66.0288,5.918331618,4.982221687,19.99999791,10.6619789,5.000058135,4.556330228,3.881081522,45,3.002295
18.9164,-66.9761,13.1573,-67.0747,13.0869,-66.1564,18.8136,-66.0331,1.093609751,0.178239067,19.99997621,16.2326565,6.48464661,6.010872422,4.999999431,45,3.123729
-38.2389,-145.856,-43.8744,-145.303,-43.3434,-144.209,-37.7395,-144.809,4.909573938,3.837772298,19.99994109,12.12785341,5.194178627,3.930682197,4.999998437,45,3.478627
-38.642,-145.869,-44.2754,-145.311,-43.7424,-144.212,-38.1402,-144.82,4.099752206,3.649292357,19.99984449,12.47233008,5.784089119,3.994694076,4.999997672,45,3.341176
-39.0451,-145.882,-44.6764,-145.319,-44.1414,-144.216,-38.5409,-144.83,3.774788388,2.710347683,19.99999783,13.36353358,6.034888628,4.116445345,4.999998548,45,3.195914
-39.4482,-145.896,-45.0775,-145.327,-44.5407,-144.219,-38.9417,-144.84,4.49160325,3.452876365,19.99999826,12.14585882,5.881896609,4.027766818,4.99999988,45,3.146139
-39.8513,-145.91,-45.4785,-145.335,-44.9398,-144.223,-39.3425,-144.851,4.577573689,3.195831122,19.99999889,11.95581776,6.198625071,4.224893973,4.847259489,45,3.133211
-40.2544,-145.923,-45.8797,-145.343,-45.3391,-144.226,-39.7433,-144.861,3.183317223,1.762662582,19.99999337,13.60952656,6.910002743,4.541417291,4.993080228,45,3.01608
-40.6575,-145.937,-46.2808,-145.352,-45.7384,-144.23,-40.1442,-144.872,2.865496246,1.92993584,19.99738313,13.24249189,7.312693252,5.09076678,4.561232855,45,2.955212
-41.0605,-145.951,-46.682,-145.361,-46.1379,-144.234,-40.5451,-144.883,3.086865162,2.128961886,19.99805652,13.04965535,7.026598307,5.079214343,4.630648438,45,2.942223
-41.4637,-145.965,-47.0832,-145.369,-46.5373,-144.237,-40.9462,-144.893,1.806109555,0.604605419,19.996165,14.26102567,7.922214553,5.48048364,4.92939617,45,2.939994
-41.8667,-145.979,-47.4844,-145.378,-46.9368,-144.241,-41.3472,-144.903,2.674617233,1.893879737,19.99999992,13.69276527,7.072287449,5.120783277,4.545667109,45,2.82483
-42.2699,-145.994,-47.8856,-145.387,-47.3364,-144.245,-41.7483,-144.914,3.656526206,2.429232476,19.99992258,12.34971014,6.937946203,5.059206733,4.567455663,45,2.744231
-42.6732,-146.009,-48.2869,-145.397,-47.736,-144.249,-42.1496,-144.926,1.051662448,0.001194235,19.99987005,15.28487964,8.185290446,5.861652123,4.615451059,45,2.830566
-43.0764,-146.025,-48.6883,-145.406,-48.1359,-144.252,-42.5509,-144.937,1.850434207,1.92938004,19.99988049,13.46833521,7.577081228,5.956648359,4.218240466,45,2.783994
-43.4796,-146.04,-49.0897,-145.416,-48.5357,-144.255,-42.9522,-144.948,1.074560931,0.221149616,19.99260298,14.67807061,8.185448622,6.473865451,4.374301785,45,2.735128
-43.8828,-146.055,-49.4911,-145.426,-48.9356,-144.259,-43.3535,-144.959,1.931072783,0.8339819,19.99999992,13.85222002,8.038197155,6.041332911,4.303195316,45,2.685795
-44.286,-146.071,-49.8924,-145.436,-49.3355,-144.263,-43.755,-144.97,3.881070763,1.958774877,19.99993476,12.20527683,7.644007433,5.701427984,3.609507356,45,2.712473
-44.6893,-146.087,-50.2939,-145.446,-49.7355,-144.266,-44.1563,-144.982,4.210720016,2.646766138,19.99999842,12.12933388,6.959345015,5.315815163,3.73802136,45,2.641523
-45.0925,-146.103,-50.6954,-145.456,-50.1356,-144.27,-44.5578,-144.993,1.083363634,0.40934809,19.9999896,14.71134911,8.363007747,6.253624645,4.179317181,45,2.530731
-45.4957,-146.119,-51.0969,-145.467,-50.5357,-144.274,-44.9594,-145.005,4.898389928,3.776525032,19.99998225,11.50962384,6.429422826,4.747630128,3.638425999,45,2.606332
-45.899,-146.136,-51.4985,-145.478,-50.936,-144.278,-45.361,-145.017,1.000000002,1.67E-06,6.762587845,21.57959472,13.08097146,7.576844452,4.999999853,45,2.702055
-46.3022,-146.153,-51.8999,-145.488,-51.3362,-144.281,-45.7626,-145.028,1.000002326,7.24E-06,5.190099084,23.79877967,12.33002065,7.681104171,4.999986854,45,2.575916
-46.7055,-146.17,-52.3015,-145.5,-51.7365,-144.285,-46.1643,-145.04,2.417325485,1.902832646,19.99996286,13.61744096,7.972119845,4.983366645,4.106951566,45,2.516974
-47.1088,-146.188,-52.7031,-145.511,-52.1368,-144.288,-46.566,-145.052,1.128406057,0.053632569,19.99984638,15.05939717,8.414138978,5.463269716,4.881309131,45,2.567021
-47.5121,-146.206,-53.1048,-145.523,-52.5373,-144.292,-46.9678,-145.065,1.77791069,1.174512516,19.99994512,14.04156435,8.063548936,4.942550057,4.999968333,45,2.602859
-47.9155,-146.223,-53.5065,-145.535,-52.9379,-144.296,-47.3698,-145.076,1.771905874,0.822569506,19.99999709,13.8459651,8.369316732,5.190308505,4.999937191,45,2.578718
-48.3189,-146.242,-53.9083,-145.547,-53.3385,-144.3,-47.7717,-145.089,1.428458215,0.625149344,19.99998083,14.2897395,8.280794456,5.42482708,4.951050575,45,2.605276
-48.7223,-146.26,-54.31,-145.559,-53.7392,-144.303,-48.1737,-145.101,1.684338922,0.788887087,19.99999862,14.52291089,7.92126315,5.347694041,4.734907294,45,2.651897
-49.1256,-146.279,-54.7119,-145.572,-54.14,-144.306,-48.5757,-145.114,1.095673402,0.198174683,19.99989743,15.04797397,8.270340775,5.387957657,4.999982081,45,2.67896
-49.529,-146.298,-55.1136,-145.585,-54.5406,-144.311,-48.9778,-145.127,2.171921516,1.67786692,19.99940955,14.26480206,7.1405954,4.745404799,4.999999753,45,2.665957
-49.9325,-146.318,-55.5155,-145.598,-54.9415,-144.314,-49.38,-145.14,1.130627875,0.484230125,19.99999975,16.05214539,7.388241671,4.944755203,4.999999989,45,2.618365
-50.3359,-146.338,-55.9174,-145.612,-55.3425,-144.318,-49.7821,-145.153,1.307603358,0.941214148,19.99987537,15.69894895,7.125471449,4.926888958,4.999997774,45,2.541405
-50.7394,-146.359,-56.3194,-145.626,-55.7435,-144.322,-50.1844,-145.167,2.838469874,2.922319958,19.99999998,13.88276694,5.895385288,4.461058699,4.999999257,45,2.475477
-51.1427,-146.379,-56.7214,-145.64,-56.1446,-144.326,-50.5866,-145.179,1.776481917,0.98299998,19.99999995,15.10503743,6.856970714,5.278512054,4.99999795,45,2.498254
-51.5462,-146.4,-57.1234,-145.655,-56.5457,-144.329,-50.9889,-145.193,1.88025655,1.424690451,19.99999994,15.53473505,6.162037365,4.998280651,4.999999993,45,2.487074
-51.9496,-146.421,-57.5253,-145.669,-56.9468,-144.333,-51.3912,-145.207,1.652620067,0.872445609,19.99988453,15.95364637,6.343643123,5.187837685,4.989922619,45,2.377894
-52.3531,-146.443,-57.9275,-145.685,-57.3481,-144.337,-51.7937,-145.22,3.943437303,3.392843915,19.99999178,13.91137195,5.346382561,4.548458695,3.857513789,45,2.506825
-52.7567,-146.465,-58.3296,-145.701,-57.7494,-144.341,-52.1962,-145.235,1.040829673,0.042433503,19.99999011,17.93065626,6.688690885,5.351714545,3.945685029,45,2.552126
-53.1603,-146.488,-58.7317,-145.716,-58.1508,-144.344,-52.5988,-145.249,3.417065799,1.94175051,19.99645944,15.18833262,5.932150035,4.781463334,3.742778254,45,2.52413
-53.5638,-146.511,-59.1341,-145.733,-58.5523,-144.348,-53.0013,-145.263,4.339689467,2.949036435,19.99998035,13.71979027,5.095153299,4.686425724,4.209924448,45,2.411451
-53.9673,-146.534,-59.5363,-145.75,-58.9538,-144.352,-53.404,-145.277,3.222751453,1.948186157,19.99999968,12.24173356,5.943254685,6.64407477,4.999999699,45,2.348592
-54.3708,-146.559,-59.9385,-145.767,-59.3555,-144.356,-53.8066,-145.293,3.662821669,4.23738129,19.99997708,11.32257109,5.239299082,5.538469341,4.99948045,45,2.355092
-54.7744,-146.584,-60.3409,-145.785,-59.7572,-144.36,-54.2093,-145.308,1.000425759,0.00032181,19.95947137,17.66615994,6.750073748,5.129137164,4.494410205,45,2.366746
-55.178,-146.609,-60.7432,-145.803,-60.1589,-144.364,-54.6121,-145.323,2.648804153,1.338351483,19.9999972,15.46907027,6.115119603,4.828029203,4.600628091,45,2.332266
-55.5817,-146.634,-61.1456,-145.821,-60.5607,-144.368,-55.015,-145.339,5.693798248,3.364605865,19.99998423,13.0657378,5.136332242,4.20545821,3.534083404,45,2.551233
-55.9854,-146.661,-61.548,-145.84,-60.9626,-144.371,-55.4179,-145.355,2.56316331,1.359609796,19.98759226,16.01666081,6.257652187,4.719852147,4.095469491,45,2.475701
-56.3891,-146.687,-61.9506,-145.86,-61.3645,-144.375,-55.8208,-145.371,4.979186231,2.958092474,19.99999653,13.90515767,5.252329649,4.055404249,3.849833197,45,2.534055
-56.7926,-146.715,-62.353,-145.88,-61.7665,-144.379,-56.2237,-145.387,5.568318506,2.981572427,19.9995713,13.38710359,5.00000085,3.976098767,4.087334567,45,2.604046
-57.1964,-146.743,-62.7555,-145.901,-62.1685,-144.383,-56.6268,-145.404,2.2819987,1.874804049,19.99999932,15.59582171,5.639119268,4.717975464,4.890281481,45,2.790193
-57.6,-146.771,-63.1581,-145.922,-62.5707,-144.387,-57.0298,-145.421,5.023751789,2.207975161,19.99997311,13.70324302,5.013436656,4.196791847,4.854828422,45,2.85021
-58.0037,-146.801,-63.5606,-145.943,-62.9728,-144.39,-57.4329,-145.438,3.659967687,2.295920262,19.99998294,14.46135893,5.321578528,4.330927224,4.930264436,45,2.601532
-58.4076,-146.831,-63.9633,-145.966,-63.3751,-144.394,-57.8362,-145.456,4.585475303,2.708855414,19.99999928,14.29372977,5.120590841,4.060198947,4.231150443,45,2.61145
-58.8114,-146.862,-64.3661,-145.99,-63.7775,-144.398,-58.2394,-145.474,5.571684432,3.554508033,19.99996576,13.17295984,5.000001693,3.89349424,3.807386001,45,2.518728
-59.2151,-146.893,-64.7688,-146.014,-64.1799,-144.402,-58.6427,-145.492,2.591975595,1.997524816,19.99999981,17.01504169,5.429949409,3.906231876,4.059276803,45,2.405081
-59.6189,-146.925,-65.1715,-146.038,-64.5824,-144.406,-59.0461,-145.511,1.403666421,0.5969507,19.99924048,18.65747037,5.54281549,4.328144813,4.471711717,45,2.361561
-60.0228,-146.958,-65.5744,-146.064,-64.9849,-144.41,-59.4495,-145.529,1.356137224,0.390097056,19.99973158,19.60190115,5.314625746,4.342509638,3.994997606,45,2.395718
-60.4266,-146.992,-65.9773,-146.09,-65.3875,-144.414,-59.8529,-145.549,1.003159593,0.000714835,19.9920287,18.91590446,5.810256994,4.542443027,4.735492393,45,2.226511
-60.8304,-147.027,-66.3802,-146.117,-65.7902,-144.418,-60.2563,-145.568,2.374266917,2.362275834,19.99997933,15.83874201,5.53715493,4.196429877,4.691151099,45,2.159105
-61.2343,-147.063,-66.7832,-146.146,-66.193,-144.423,-60.6599,-145.589,1.942683351,1.04270602,19.99999967,17.07076972,5.625252754,4.437215264,4.88137322,45,2.017611
-61.6381,-147.1,-67.1861,-146.174,-66.5957,-144.426,-61.0634,-145.609,1.52745869,0.540637486,19.99995233,17.92346171,6.141107987,4.597774353,4.269607437,45,1.982097
-62.0419,-147.137,-67.5891,-146.204,-66.9986,-144.43,-61.467,-145.63,1.187974665,0.02812627,19.98995293,18.65910332,6.15801952,4.490188864,4.486634431,45,1.824983
-62.4458,-147.176,-67.9922,-146.235,-67.4016,-144.434,-61.8707,-145.651,1.00000091,0.000190945,19.99928263,18.6477253,6.076178457,4.821567188,4.455054574,45,1.73793
-62.8497,-147.215,-68.3953,-146.268,-67.8046,-144.439,-62.2743,-145.673,1.008806226,0.002854243,19.99978719,18.58932331,6.172717994,4.783787181,4.44272386,45,1.751499
-63.2536,-147.256,-68.7983,-146.301,-68.2076,-144.443,-62.6781,-145.696,1.362048114,0.2799955,19.99016838,17.61469704,6.009874833,4.743415422,4.999800714,45,1.696969
-63.6577,-147.299,-69.2016,-146.336,-68.6108,-144.447,-63.082,-145.719,1.315736494,0.145716285,19.99918987,17.12459647,6.646571262,4.768193529,4.999996092,45,1.77978
-64.0615,-147.342,-69.6048,-146.372,-69.014,-144.451,-63.4858,-145.742,1.943464561,0.901686261,19.9999997,16.17360176,6.25910944,4.722138335,4.999999949,45,1.791498
-64.4655,-147.386,-70.008,-146.408,-69.4172,-144.455,-63.8897,-145.766,4.581014778,4.408401248,19.99999997,12.57470056,5.460451754,3.924717679,4.050714008,45,1.813826
-64.8696,-147.432,-70.4112,-146.447,-69.8205,-144.459,-64.2937,-145.791,1.773157215,0.749436595,19.99999975,15.64962774,7.271199236,4.724985658,4.831593806,45,1.744368
-65.2735,-147.48,-70.8147,-146.488,-70.224,-144.464,-64.6977,-145.817,1.716447998,0.392703269,19.85112879,17.13203711,7.266326374,4.43642769,4.204928773,45,1.827806
-66.0817,-147.58,-71.6214,-146.574,-71.0311,-144.472,-65.506,-145.87,1.085909724,0.048492133,19.99925399,17.93514864,7.712896129,3.406933837,4.81136555,45,2.204743
-66.4856,-147.632,-72.0249,-146.62,-71.4347,-144.476,-65.91,-145.897,1.010422096,0.001835361,19.92960178,17.78494227,7.927343194,3.451389777,4.894465519,45,2.082828
-66.8897,-147.686,-72.4284,-146.668,-71.8384,-144.481,-66.3142,-145.926,1.002614171,3.07E-05,19.99339457,17.8764771,8.118795709,3.637894913,4.370792874,45,2.136136
-67.2938,-147.742,-72.8318,-146.717,-72.2421,-144.485,-66.7185,-145.955,1.553617561,0.633221613,19.99367247,17.06638929,8.239370634,3.337971691,4.175756741,45,2.255714
-67.6978,-147.8,-73.2354,-146.77,-72.6459,-144.49,-67.1228,-145.986,3.638311797,2.068901813,19.99993874,14.8918513,7.351998394,2.694322102,4.354675862,45,2.237688
-68.1018,-147.859,-73.6389,-146.824,-73.0497,-144.494,-67.527,-146.016,4.972655708,4.244604175,19.99999995,13.25886391,6.408817215,2.410270341,3.704788704,45,2.391366
-68.506,-147.922,-74.0425,-146.882,-73.4537,-144.498,-67.9315,-146.048,5.066618666,4.238442243,19.99999938,13.02485515,6.207745712,2.065809217,4.396529635,45,2.535886
-68.91,-147.986,-74.4462,-146.943,-73.8577,-144.503,-68.3359,-146.081,6.1701714,3.985605093,19.99997478,12.46780278,5.687791445,1.9563584,4.732296094,45,2.32127
-69.314,-148.052,-74.8498,-147.006,-74.2618,-144.507,-68.7403,-146.115,5.086952298,4.380675253,20,12.44793315,5.904881125,2.179558664,4.999999513,45,2.452483
-69.718,-148.122,-75.2535,-147.074,-74.6659,-144.512,-69.1447,-146.15,5.548333671,5.898889601,19.99999901,11.58482502,5.001656539,1.966297362,4.999998798,45,2.623969
-70.1223,-148.195,-75.6572,-147.144,-75.0701,-144.517,-69.5494,-146.188,5.543665244,4.476370213,19.99999939,12.48669341,5.336875253,2.156434422,4.999962069,45,2.740326
-70.5264,-148.269,-76.061,-147.219,-75.4744,-144.522,-69.954,-146.225,6.517357676,6.884437386,20,9.771403617,5.004558133,1.822244806,4.999998382,45,2.634254
-70.9305,-148.348,-76.4648,-147.298,-75.8787,-144.527,-70.3587,-146.265,6.532178038,6.750155064,19.99999789,9.677960836,5.00135018,2.038360525,4.999997463,45,2.632331
-71.3346,-148.429,-76.8686,-147.383,-76.2832,-144.533,-70.7634,-146.305,4.375288545,4.975898235,19.99998478,12.74841186,5.51226653,2.388152132,4.999997917,45,2.815001
-71.7387,-148.514,-77.2724,-147.472,-76.6877,-144.538,-71.1681,-146.348,7.049139813,5.663904045,19.99998776,10.37070996,5.00028008,1.915978348,4.999999994,45,2.753393
-72.1426,-148.602,-77.6762,-147.567,-77.0921,-144.542,-71.5728,-146.392,1.615391509,2.315905304,19.9996479,17.03330772,6.088720863,2.947030395,4.999996309,45,2.753583
-72.5467,-148.696,-78.08,-147.668,-77.4967,-144.548,-71.9777,-146.438,6.707295725,5.945730769,19.99999995,10.20639815,5.000847448,2.139728163,4.999999793,45,2.852174
-72.9507,-148.792,-78.4839,-147.777,-77.9014,-144.554,-72.3824,-146.485,1.611514682,2.259726979,19.99999875,16.76080203,6.178097049,3.189864741,4.999995762,45,2.886512
-73.3547,-148.894,-78.8878,-147.893,-78.3061,-144.559,-72.7874,-146.535,5.997956394,6.220723517,19.99999994,10.32620386,5.000125137,2.455014358,4.9999768,45,2.857145
-73.7588,-149.001,-79.2916,-148.018,-78.711,-144.565,-73.1923,-146.587,6.054311703,6.280946965,19.99998346,10.67692117,5.000170582,1.987678277,4.999987847,45,3.116741
-74.1627,-149.112,-79.6955,-148.153,-79.1159,-144.571,-73.5972,-146.641,3.611825243,6.028675775,19.9999989,13.41550702,5.00018668,1.943806905,4.999999472,45,3.156847
-74.5667,-149.23,-80.0993,-148.297,-79.5207,-144.576,-74.0023,-146.698,3.965031481,6.315223579,19.99999901,13.37969146,5.000140917,1.339916062,4.999997489,45,3.311656
-74.9705,-149.354,-80.5031,-148.456,-79.9257,-144.584,-74.4072,-146.757,1.563152485,2.29159051,19.99999772,18.54921314,5.265358889,2.330723454,4.999963796,45,3.492505
66.4691,32.3085,60.7105,33.0263,60.8092,34.7363,66.4927,34.4381,7.659251066,1.378053201,8.733713889,4.352201888,19.43046685,8.76803633,4.678276773,45,3.071366
66.8758,32.2594,61.1352,32.907,61.1914,34.6484,66.8997,34.4266,4.802770536,0.905791319,6.734559121,25.38858622,13.71244424,3.229461922,0.226386641,45,3.476192
68.0953,32.1015,62.3785,32.7025,62.3869,34.5239,68.1206,34.3903,4.978708654,0.963982377,8.953145807,20.7586529,13.86550035,4.968486799,0.51152311,45,3.254032
68.9079,31.9866,63.1854,32.6389,63.2027,34.5149,68.9343,34.3644,8.469284093,3.313990656,9.265106954,9.726491172,17.13112406,4.241129674,2.852873393,45,2.481768
70.1264,31.7974,64.4011,32.5282,64.4229,34.4931,70.1544,34.3226,4.804147978,0.799235228,8.82017783,21.56880465,13.91159234,4.784027891,0.312014076,45,3.437094
70.5324,31.7293,64.8072,32.4866,64.8293,34.4831,70.561,34.3078,4.297531007,0.922382047,9.296493478,19.03269873,17.67366774,3.205487372,0.571739626,45,3.277923
70.9384,31.6584,65.2131,32.4434,65.2356,34.4726,70.9676,34.2926,5.18263791,0.99304781,9.947614954,19.4491729,13.87585639,5.056295549,0.495374496,45,3.4982
71.75,31.5074,66.0248,32.3529,66.0481,34.4511,71.7806,34.2604,5.024451419,1.281182051,8.460118987,14.85851129,19.19890597,4.757663957,1.419166326,45,3.243169
72.5614,31.3429,66.8362,32.2566,66.8602,34.4286,72.5934,34.2258,4.982824551,1.084468449,8.501467894,18.52922683,16.57085774,4.714366241,0.616788292,45,3.494874
72.9669,31.2549,67.2417,32.206,67.2662,34.4169,72.9997,34.2075,7.5633092,0.169883784,19.98584068,5.166832621,19.72367567,0.2284784,2.161979639,45,2.257241
73.7777,31.0661,68.0526,32.0995,68.0781,34.3927,73.8122,34.1688,17.00467891,1.909894126,13.28351904,0.949763972,19.24354608,0.540614298,2.067983576,45,2.143138
74.183,30.9647,68.458,32.0433,68.484,34.3801,74.2183,34.1481,16.25887932,3.430819919,14.6319932,4.118495589,14.67689485,0.46589859,1.41701853,45,2.328025
74.5881,30.858,68.8633,31.9851,68.8898,34.3671,74.6245,34.1265,11.55773311,6.535639871,8.899232128,6.878216303,15.24477694,2.295302302,3.589099346,45,2.775551
74.9932,30.7457,69.2685,31.9247,69.2955,34.3538,75.0305,34.104,11.48458212,0.801982857,6.591287933,11.77307699,18.23698258,5.665124058,0.44696345,45,3.326944
75.3981,30.6274,69.6737,31.862,69.7012,34.34,75.4365,34.0804,5.626077141,0.953433571,6.757010452,19.53566356,14.50906002,6.178150325,1.440604924,45,3.463126
75.8029,30.5024,70.0788,31.7969,70.1069,34.3259,75.8425,34.0556,19.61856212,0.109652086,19.68992059,1.348103058,10.35911807,0.011378536,3.863265546,45,2.287222
77.0169,30.0766,71.2936,31.5852,71.3236,34.2806,77.0595,33.9683,13.19272189,4.78277282,10.05588446,3.398067504,18.86204196,0.567268291,4.141243077,45,2.536233
77.8252,29.7545,72.103,31.4286,72.1344,34.2477,77.8714,33.9092,5.63339575,1.013052659,14.3304712,13.54810727,18.71261988,1.205716993,0.556636246,45,3.397295
78.2292,29.5757,72.5077,31.345,72.5398,34.2303,78.2771,33.8757,12.64805002,2.056500343,14.51574522,3.759369846,15.6266366,1.398475701,4.995222268,45,3.478934
-34.1035,-146.844,-39.7615,-146.352,-39.2552,-145.292,-33.6332,-145.821,4.804411794,5.243325246,19.99999996,11.26778805,5.69373534,2.990741324,4.999998287,45,2.75792
-34.5065,-146.856,-40.1624,-146.359,-39.6536,-145.296,-34.0333,-145.831,1.789514556,1.653082897,19.99999992,14.98326914,7.53985347,4.034308063,4.999971959,45,2.722122
-34.9095,-146.869,-40.5632,-146.366,-40.052,-145.3,-34.4335,-145.841,1.457077343,1.282801719,19.99986889,15.67306134,7.45790326,4.129293903,4.999993548,45,2.762692
-35.3124,-146.881,-40.964,-146.373,-40.4505,-145.304,-34.8336,-145.851,6.163397959,5.446683919,19.99995397,10.45010907,5.000007057,2.93986846,4.999979568,45,2.716987
-35.7154,-146.893,-41.3649,-146.38,-40.8491,-145.308,-35.2338,-145.861,3.482022287,3.870482345,19.99999834,13.99326132,5.339885501,3.31435162,4.999998592,45,2.78498
-36.1184,-146.906,-41.7657,-146.388,-41.2477,-145.312,-35.6342,-145.872,4.073819199,4.282987471,19.99999037,13.27154706,5.10933755,3.262320551,4.999997799,45,2.644249
-36.5214,-146.918,-42.1667,-146.395,-41.6464,-145.316,-36.0345,-145.882,2.845119435,2.814156199,19.99999857,14.93297664,5.655619148,3.752144879,4.999985123,45,2.644697
